Sleutel;Datum Verzoek Inschr;Ingangsdatum;Collegejaar;Datum intrekking vooraanmelding;Inschrijfstatus;Faculteit;Examentype;Croho;Croho groepeernaam;Opleiding;Hoofdopleiding;Eerstejaars croho jaar;Is eerstejaars croho opleiding;Is hogerejaars;BBC ontvangen;Type vooropleiding;Nationaliteit;EER;Geslacht;Geverifieerd adres postcode;Geverifieerd adres plaats;Geverifieerd adres land;Studieadres postcode;Studieadres land;School code eerste vooropleiding;School eerste vooropleiding;Plaats code eerste vooropleiding;Land code eerste vooropleiding;Aantal studenten
STU00525;17-04-2020;01-10-2019;2019;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2019;1;0;0;HBO;Nederlandse;J;M;6504GH;Nijmegen;NL;6525HP;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU00790;10-09-2021;01-09-2020;2020;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2020;1;0;0;HAVO;Chinese;N;M;6501AB;Nijmegen;NL;6534ST;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU01791;20-12-2023;01-09-2023;2023;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2023;1;0;0;HBO;Duitse;J;V;6525HP;Nijmegen;DE;6502CD;NL;DE02;Gesamtschule Emmerich;EMME;DE;1
STU00630;23-06-2020;01-09-2019;2019;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2019;1;0;0;VWO;Belgische;J;M;6512BH;Wageningen;NL;6525HP;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU01538;05-10-2022;01-09-2022;2022;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2022;1;0;0;HBO;Nederlandse;J;M;6511AB;Nijmegen;NL;6501AB;NL;00AH;Canisius College;0268;NL;1
STU01034;28-01-2022;01-09-2021;2021;08-02-2022;Geannuleerd;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2021;1;0;0;WO;Nederlandse;J;M;6501AB;Nijmegen;NL;6534ST;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU00288;12-11-2018;01-09-2018;2018;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2018;1;0;0;VWO;Nederlandse;J;M;6504GH;Wageningen;NL;6551IJ;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU01066;02-03-2022;01-09-2021;2021;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2021;1;0;0;WO;Nederlandse;J;M;6534ST;Eindhoven;NL;6525HR;NL;00BJ;Kandinsky College;0268;NL;1
STU01477;15-02-2023;01-09-2022;2022;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2022;1;0;0;HBO;Nederlandse;J;M;6500AA;Eindhoven;NL;6503EF;NL;00DK;Montessori College;0268;NL;1
STU01051;18-11-2021;01-10-2021;2021;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2021;1;0;0;HBO;Nederlandse;J;V;6551IJ;Nijmegen;NL;6502CD;NL;00DK;Montessori College;0268;NL;1
STU01022;18-10-2021;01-09-2021;2021;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2021;1;0;0;HBO;Nederlandse;J;V;6503EF;Nijmegen;NL;6501AB;NL;00GQ;Dominicus College;0268;NL;1
STU01829;13-09-2024;01-09-2023;2023;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2023;1;0;0;VWO;Nederlandse;J;V;6502CD;Nijmegen;NL;6551IJ;NL;00GQ;Dominicus College;0268;NL;1
STU01484;04-04-2023;01-09-2022;2022;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2022;1;0;0;HBO;Nederlandse;J;M;6551IJ;Arnhem;NL;6521CD;NL;00BJ;Kandinsky College;0268;NL;1
STU01795;18-01-2024;01-09-2023;2023;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2023;1;0;0;VWO;Nederlandse;J;M;6541GH;Eindhoven;NL;6525HR;NL;00DK;Montessori College;0268;NL;1
STU01788;27-11-2023;01-09-2023;2023;05-02-2024;Geannuleerd;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2023;1;0;0;VWO;Duitse;J;V;6503EF;Wageningen;DE;6551IJ;NL;DE01;Gymnasium Kleve;KLEV;DE;1
STU00959;20-10-2021;01-09-2021;2021;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2021;1;0;0;VWO;Chinese;N;M;6512BH;Eindhoven;NL;6541GH;NL;00BJ;Kandinsky College;0268;NL;1
STU00753;19-04-2021;01-09-2020;2020;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2020;1;0;0;VWO;Nederlandse;J;M;6531EF;Nijmegen;NL;6503EF;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU01070;29-03-2022;01-09-2021;2021;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2021;1;0;0;HBO;Duitse;J;V;6534ST;Nijmegen;DE;6500AA;NL;DE02;Gesamtschule Emmerich;EMME;DE;1
STU01899;25-06-2024;01-09-2023;2023;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2023;1;0;0;WO;Nederlandse;J;V;6512BH;Eindhoven;NL;6525HR;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU00956;01-10-2021;01-09-2021;2021;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2021;1;0;0;VWO;Nederlandse;J;M;6521CD;Arnhem;NL;6541GH;NL;00BJ;Kandinsky College;0268;NL;1
STU01431;12-06-2023;01-09-2022;2022;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2022;1;0;0;VWO;Nederlandse;J;V;6500AA;Nijmegen;NL;6525HP;NL;00BJ;Kandinsky College;0268;NL;1
STU00124;20-09-2019;01-09-2018;2018;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2018;1;0;0;VWO;Nederlandse;J;M;6500AA;Nijmegen;NL;6504GH;NL;00GQ;Dominicus College;0268;NL;1
STU02001;20-11-2024;01-09-2024;2024;;Verzoek tot inschrijving;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2024;1;0;0;HAVO;Duitse;J;M;6511AB;Nijmegen;DE;6503EF;NL;DE02;Gesamtschule Emmerich;EMME;DE;1
STU01249;26-07-2022;01-09-2021;2021;;Geannuleerd;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2021;1;0;0;VWO;Nederlandse;J;V;6525HP;Nijmegen;NL;6502CD;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU01800;22-02-2024;01-09-2023;2023;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2023;1;0;0;VWO;Chinese;N;M;6521CD;Arnhem;NL;6534ST;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU01693;30-04-2024;01-09-2023;2023;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2023;1;0;0;VWO;Nederlandse;J;M;6551IJ;Nijmegen;NL;6504GH;NL;00AH;Canisius College;0268;NL;1
STU00483;10-12-2019;01-10-2019;2019;;Geannuleerd;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2019;1;0;0;HBO;Duitse;J;M;6511AB;Wageningen;DE;6501AB;NL;DE02;Gesamtschule Emmerich;EMME;DE;1
STU00415;31-03-2020;01-09-2019;2019;22-05-2020;Geannuleerd;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2019;1;0;0;VWO;Nederlandse;J;M;6512BH;Eindhoven;NL;6551IJ;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU00838;21-06-2021;01-09-2020;2020;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2020;1;0;0;HAVO;Nederlandse;J;M;6503EF;Nijmegen;NL;6525ED;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU01098;13-06-2022;01-09-2021;2021;07-07-2022;Geannuleerd;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2021;1;0;0;VWO;Nederlandse;J;V;6504GH;Eindhoven;NL;6531EF;NL;00GQ;Dominicus College;0268;NL;1
STU01309;07-04-2023;01-09-2022;2022;26-05-2023;Geannuleerd;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2022;1;0;0;HBO;Nederlandse;J;M;6531EF;Nijmegen;NL;6551IJ;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU00682;20-05-2021;01-09-2020;2020;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2020;1;0;0;HAVO;Nederlandse;J;V;6512BH;Arnhem;NL;6521CD;NL;00AH;Canisius College;0268;NL;1
STU00451;14-01-2020;01-09-2019;2019;13-02-2020;Geannuleerd;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2019;1;0;0;VWO;Nederlandse;J;V;6525HP;Eindhoven;NL;6511AB;NL;00AH;Canisius College;0268;NL;1
STU00661;16-12-2020;01-09-2020;2020;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2020;1;0;0;HAVO;Duitse;J;V;6531EF;Arnhem;DE;6525HR;NL;DE01;Gymnasium Kleve;KLEV;DE;1
STU01665;27-06-2024;01-10-2023;2023;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2023;1;0;0;HBO;Nederlandse;J;M;6511AB;Arnhem;NL;6551IJ;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU01085;11-07-2022;01-09-2021;2021;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2021;1;0;0;VWO;Nederlandse;J;M;6511AB;Nijmegen;NL;6551IJ;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU01254;02-09-2022;01-10-2021;2021;;Geannuleerd;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2021;1;0;0;VWO;Duitse;J;M;6525ED;Wageningen;DE;6521CD;NL;DE02;Gesamtschule Emmerich;EMME;DE;1
STU01523;13-06-2023;01-09-2022;2022;04-07-2023;Geannuleerd;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2022;1;0;0;WO;Nederlandse;J;V;6541GH;Wageningen;NL;6511AB;NL;00GQ;Dominicus College;0268;NL;1
STU00252;07-03-2019;01-09-2018;2018;06-05-2019;Geannuleerd;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2018;1;0;0;VWO;Nederlandse;J;V;6511AB;Nijmegen;NL;6504GH;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU01812;15-05-2024;01-09-2023;2023;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2023;1;0;0;VWO;Nederlandse;J;M;6500AA;Eindhoven;NL;6551IJ;NL;00GQ;Dominicus College;0268;NL;1
STU00607;04-09-2020;01-09-2019;2019;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2019;1;0;0;VWO;Nederlandse;J;M;6501AB;Nijmegen;NL;6525HP;NL;00BJ;Kandinsky College;0268;NL;1
STU00436;28-08-2020;01-09-2019;2019;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2019;1;0;0;HAVO;Nederlandse;J;M;6525ED;Eindhoven;NL;6502CD;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU01046;15-10-2021;01-09-2021;2021;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2021;1;0;0;VWO;Nederlandse;J;V;6504GH;Nijmegen;NL;6500AA;NL;00BJ;Kandinsky College;0268;NL;1
STU00274;05-08-2019;01-09-2018;2018;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2018;1;0;0;HAVO;Chinese;N;M;6521CD;Wageningen;NL;6501AB;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU01052;26-11-2021;01-09-2021;2021;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2021;1;0;0;VWO;Nederlandse;J;V;6541GH;Nijmegen;NL;6504GH;NL;00AH;Canisius College;0268;NL;1
STU00254;22-03-2019;01-09-2018;2018;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2018;1;0;0;VWO;Nederlandse;J;V;6525HR;Nijmegen;NL;6502CD;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU01279;18-04-2022;01-09-2021;2021;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2021;1;0;0;HBO;Duitse;J;V;6501AB;Eindhoven;DE;6511AB;NL;DE02;Gesamtschule Emmerich;EMME;DE;1
STU01747;29-08-2024;01-09-2023;2023;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2023;1;0;0;VWO;Nederlandse;J;V;6502CD;Nijmegen;NL;6525HR;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU00038;10-06-2019;01-09-2018;2018;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2018;1;0;0;VWO;Nederlandse;J;V;6500AA;Nijmegen;NL;6551IJ;NL;00BJ;Kandinsky College;0268;NL;1
STU00922;30-08-2021;01-09-2020;2020;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2020;1;0;0;VWO;Duitse;J;M;6521CD;Arnhem;DE;6504GH;NL;DE02;Gesamtschule Emmerich;EMME;DE;1
STU01574;02-05-2023;01-09-2022;2022;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2022;1;0;0;HBO;Duitse;J;V;6534ST;Nijmegen;DE;6512BH;NL;DE01;Gymnasium Kleve;KLEV;DE;1
STU00035;23-05-2019;01-09-2018;2018;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2018;1;0;0;HBO;Duitse;J;V;6525ED;Wageningen;DE;6512BH;NL;DE01;Gymnasium Kleve;KLEV;DE;1
STU02088;13-01-2025;01-09-2024;2024;24-03-2025;Geannuleerd;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2024;1;0;0;WO;Nederlandse;J;M;6551IJ;Nijmegen;NL;6531EF;NL;00AH;Canisius College;0268;NL;1
STU01647;20-02-2024;01-10-2023;2023;15-03-2024;Geannuleerd;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2023;1;0;0;VWO;Nederlandse;J;V;6521CD;Nijmegen;NL;6511AB;NL;00GQ;Dominicus College;0268;NL;1
STU02018;10-12-2024;01-10-2024;2024;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2024;1;0;0;VWO;Chinese;N;M;6511AB;Nijmegen;NL;6503EF;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU01411;04-08-2023;01-09-2022;2022;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2022;1;0;0;VWO;Chinese;N;M;6534ST;Nijmegen;NL;6512BH;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU00373;07-08-2020;01-09-2019;2019;;Geannuleerd;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2019;1;0;0;VWO;Nederlandse;J;V;6541GH;Arnhem;NL;6525HP;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU01474;23-01-2023;01-10-2022;2022;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2022;1;0;0;VWO;Duitse;J;M;6501AB;Wageningen;DE;6534ST;NL;DE01;Gymnasium Kleve;KLEV;DE;1
STU01000;03-08-2022;01-09-2021;2021;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2021;1;0;0;WO;Nederlandse;J;M;6501AB;Nijmegen;NL;6500AA;NL;00BJ;Kandinsky College;0268;NL;1
STU02111;03-04-2025;01-09-2024;2024;;Geannuleerd;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2024;1;0;0;HBO;Nederlandse;J;V;6504GH;Arnhem;NL;6525HP;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU01393;31-03-2023;01-09-2022;2022;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2022;1;0;0;HAVO;Nederlandse;J;M;6541GH;Eindhoven;NL;6541GH;NL;00AH;Canisius College;0268;NL;1
STU01816;11-06-2024;01-10-2023;2023;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2023;1;0;0;VWO;Nederlandse;J;V;6500AA;Arnhem;NL;6501AB;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU01088;05-08-2022;01-09-2021;2021;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2021;1;0;0;VWO;Duitse;J;V;6525HP;Arnhem;DE;6531EF;NL;DE02;Gesamtschule Emmerich;EMME;DE;1
STU01583;04-07-2023;01-09-2022;2022;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2022;1;0;0;HAVO;Duitse;J;V;6504GH;Arnhem;DE;6541GH;NL;DE01;Gymnasium Kleve;KLEV;DE;1
STU00862;19-08-2021;01-09-2020;2020;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2020;1;0;0;VWO;Nederlandse;J;V;6512BH;Nijmegen;NL;6504GH;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU01646;13-02-2024;01-09-2023;2023;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2023;1;0;0;VWO;Duitse;J;V;6525HP;Eindhoven;DE;6531EF;NL;DE02;Gesamtschule Emmerich;EMME;DE;1
STU01486;20-04-2023;01-09-2022;2022;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2022;1;0;0;WO;Nederlandse;J;V;6504GH;Arnhem;NL;6521CD;NL;00BJ;Kandinsky College;0268;NL;1
STU01496;28-06-2023;01-09-2022;2022;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2022;1;0;0;HBO;Nederlandse;J;V;6551IJ;Arnhem;NL;6541GH;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU02090;11-02-2025;01-09-2024;2024;;Verzoek tot inschrijving;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2024;1;0;0;VWO;Duitse;J;V;6531EF;Nijmegen;DE;6541GH;NL;DE01;Gymnasium Kleve;KLEV;DE;1
STU00343;31-03-2020;01-09-2019;2019;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2019;1;0;0;VWO;Nederlandse;J;V;6541GH;Nijmegen;NL;6512BH;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU01537;30-11-2022;01-09-2022;2022;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2022;1;0;0;WO;Duitse;J;V;6501AB;Arnhem;DE;6504GH;NL;DE02;Gesamtschule Emmerich;EMME;DE;1
STU00530;30-04-2020;01-09-2019;2019;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2019;1;0;0;HAVO;Nederlandse;J;V;6503EF;Nijmegen;NL;6551IJ;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU01147;11-03-2022;01-09-2021;2021;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2021;1;0;0;VWO;Duitse;J;M;6500AA;Arnhem;DE;6531EF;NL;DE01;Gymnasium Kleve;KLEV;DE;1
STU01355;13-07-2023;01-09-2022;2022;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2022;1;0;0;VWO;Duitse;J;V;6531EF;Nijmegen;DE;6512BH;NL;DE01;Gymnasium Kleve;KLEV;DE;1
STU01686;25-04-2024;01-09-2023;2023;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2023;1;0;0;VWO;Duitse;J;V;6531EF;Nijmegen;DE;6521CD;NL;DE01;Gymnasium Kleve;KLEV;DE;1
STU00864;31-03-2021;01-09-2020;2020;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2020;1;0;0;VWO;Nederlandse;J;M;6525HP;Nijmegen;NL;6503EF;NL;00BJ;Kandinsky College;0268;NL;1
STU00591;11-05-2020;01-09-2019;2019;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2019;1;0;0;VWO;Nederlandse;J;V;6501AB;Arnhem;NL;6541GH;NL;00AH;Canisius College;0268;NL;1
STU00171;27-02-2019;01-09-2018;2018;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2018;1;0;0;WO;Duitse;J;M;6511AB;Arnhem;DE;6534ST;NL;DE02;Gesamtschule Emmerich;EMME;DE;1
STU01624;27-03-2023;01-09-2022;2022;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2022;1;0;0;HAVO;Nederlandse;J;V;6541GH;Wageningen;NL;6503EF;NL;00DK;Montessori College;0268;NL;1
STU01637;13-12-2023;01-09-2023;2023;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2023;1;0;0;HAVO;Nederlandse;J;V;6525HP;Wageningen;NL;6512BH;NL;00BJ;Kandinsky College;0268;NL;1
STU01382;12-01-2023;01-09-2022;2022;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2022;1;0;0;HBO;Nederlandse;J;M;6502CD;Arnhem;NL;6502CD;NL;00GQ;Dominicus College;0268;NL;1
STU01528;17-11-2022;01-09-2022;2022;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2022;1;0;0;HBO;Nederlandse;J;V;6525ED;Nijmegen;NL;6511AB;NL;00GQ;Dominicus College;0268;NL;1
STU02086;04-04-2025;01-10-2024;2024;;Verzoek tot inschrijving;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2024;1;0;0;HAVO;Nederlandse;J;V;6504GH;Arnhem;NL;6541GH;NL;00BJ;Kandinsky College;0268;NL;1
STU01778;27-02-2024;01-09-2023;2023;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2023;1;0;0;WO;Nederlandse;J;M;6504GH;Nijmegen;NL;6501AB;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU01522;26-10-2022;01-09-2022;2022;;Geannuleerd;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2022;1;0;0;VWO;Nederlandse;J;V;6525ED;Arnhem;NL;6525HR;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU00764;05-07-2021;01-09-2020;2020;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2020;1;0;0;VWO;Nederlandse;J;M;6525HR;Arnhem;NL;6501AB;NL;00GQ;Dominicus College;0268;NL;1
STU01261;17-12-2021;01-10-2021;2021;17-01-2022;Geannuleerd;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2021;1;0;0;WO;Nederlandse;J;V;6525HP;Nijmegen;NL;6521CD;NL;00GQ;Dominicus College;0268;NL;1
STU00609;17-09-2020;01-10-2019;2019;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2019;1;0;0;VWO;Nederlandse;J;V;6500AA;Arnhem;NL;6502CD;NL;00GQ;Dominicus College;0268;NL;1
STU00754;28-04-2021;01-09-2020;2020;;Geannuleerd;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2020;1;0;0;HAVO;Belgische;J;M;6501AB;Nijmegen;NL;6541GH;NL;00DK;Montessori College;0268;NL;1
STU01539;13-02-2023;01-09-2022;2022;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2022;1;0;0;VWO;Duitse;J;M;6503EF;Nijmegen;DE;6504GH;NL;DE02;Gesamtschule Emmerich;EMME;DE;1
STU01803;11-03-2024;01-09-2023;2023;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2023;1;0;0;VWO;Nederlandse;J;M;6521CD;Arnhem;NL;6541GH;NL;00GQ;Dominicus College;0268;NL;1
STU02036;03-01-2025;01-09-2024;2024;;Geannuleerd;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2024;1;0;0;HAVO;Nederlandse;J;V;6502CD;Nijmegen;NL;6525HP;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU00795;14-09-2021;01-10-2020;2020;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2020;1;0;0;HAVO;Nederlandse;J;V;6511AB;Arnhem;NL;6531EF;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU00270;08-07-2019;01-09-2018;2018;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2018;1;0;0;HAVO;Nederlandse;J;V;6512BH;Nijmegen;NL;6525ED;NL;00DK;Montessori College;0268;NL;1
